id,BT_Score_Respondent
2485828,1.1460421815540764e-09
2544714,1.1460398780034002e-09
2488551,1.1460282743378815e-09
2492964,1.1460218416996422e-09
2494618,1.1460200491893905e-09
2517706,1.1460170149129963e-09
2493479,1.1460149509223347e-09
2599828,1.1460139357187725e-09
2582146,1.1460094920741015e-09
2505318,1.1460056581987052e-09
2493902,7.518308774326625e-10
2498454,7.518236383632838e-10
2494580,7.518149877652625e-10
2494855,7.518030965539443e-10
2495019,7.518016335751187e-10
2526386,7.517849978975883e-10
2495187,7.517816715693266e-10
2492961,7.517788603140156e-10
2492995,7.517783722093703e-10
2493823,7.517748296458002e-10
2519253,7.517740269768725e-10
2611800,7.517706707523348e-10
2484746,7.517700791209196e-10
2493196,7.517690978169497e-10
2493482,7.517682487167755e-10
2493099,7.51767784207621e-10
2492947,7.517674879174474e-10
2608480,7.517650415895939e-10
2492977,7.517645237192209e-10
2498809,7.517640170823487e-10
2486499,7.517634586145225e-10
2494098,7.517592848673238e-10
2493845,7.51756351475669e-10
2579849,7.517554573245547e-10
2612106,7.517546939902391e-10
2485404,7.517543580473292e-10
2495564,7.517539047614327e-10
2612149,7.517521814996989e-10
2493277,7.517521810567413e-10
2498313,7.517504085871173e-10
2514774,7.517499893961112e-10
2494316,7.51748749273581e-10
2494279,7.517472773002665e-10
2493126,7.517465787736635e-10
2497323,7.517432711579461e-10
2494953,7.51740516251464e-10
2495364,7.517384024101127e-10
2585623,7.517383887425175e-10
2490385,7.517368457059962e-10
2493458,7.517356011610095e-10
2497246,7.51734421020563e-10
2543210,7.517332506459848e-10
2541743,7.517281379760668e-10
2529577,7.517212539104179e-10
2497946,7.517129816206935e-10
2496827,7.517010286997102e-10
2496651,7.516971651593957e-10
2508783,7.516817018027298e-10
2534498,4.6443093538531613e-10
2495376,4.6441836928206794e-10
2516110,4.644179044379726e-10
2498225,4.644130534825508e-10
2494131,4.6440755009373553e-10
2492915,4.6440673443105027e-10
2493951,4.644058493697551e-10
2494617,4.644056779724806e-10
2499720,4.644048355151533e-10
2494180,4.644027486773596e-10
2495231,4.6440221099036023e-10
2515058,4.6440211103082696e-10
2494651,4.644001285831437e-10
2612835,4.6439842407329693e-10
2485155,4.643981888951681e-10
2495007,4.6439794569326893e-10
2493086,4.643968681902477e-10
2519855,4.6439565130623206e-10
2494038,4.6439521214027615e-10
2612408,4.6439502621004316e-10
2578838,4.6439433046768905e-10
2493426,4.643935979113837e-10
2495447,4.643932279632368e-10
2508222,4.6439262457276984e-10
2519016,4.6439198268618567e-10
2493445,4.6438961162341873e-10
2493353,4.6438902611304207e-10
2485716,4.6438771482596584e-10
2494233,4.643876515365761e-10
2488582,4.6438329956078014e-10
2494215,4.6438240724897496e-10
2499115,4.6438128733674727e-10
2613845,4.6438038644167713e-10
2578627,4.6437774493250267e-10
2517757,4.643776776814662e-10
2493275,4.6437742223563974e-10
2495850,4.6437610570720667e-10
2513616,4.6437359582887763e-10
2495640,4.6437357850539485e-10
2607442,4.6437268484728415e-10
2495817,4.6437119918025263e-10
2496276,4.643710633137111e-10
2498618,4.643591989542579e-10
2580973,4.6434342259416476e-10
2587652,4.6433055587038403e-10
2517619,2.5434087207061223e-10
2494240,2.5433960681244316e-10
2612708,2.543376886127466e-10
2496746,2.5433562036091183e-10
2494970,2.543355588926309e-10
2515782,2.543319586234053e-10
2485233,2.5433114657142533e-10
2493232,2.543297522500091e-10
2487455,2.543285247602482e-10
2494835,2.5432804410383383e-10
2493011,2.5432787384635957e-10
2518795,2.543275833545038e-10
2493436,2.5432699165839623e-10
2497658,2.543267662106323e-10
2505366,2.543265945717306e-10
2496620,2.543256529621719e-10
2493427,2.5432519163328783e-10
2520741,2.543249219728909e-10
2500521,2.54324751956916e-10
2493977,2.5432448854097836e-10
2492953,2.5432405582701427e-10
2517280,2.543239516264031e-10
2519322,2.5432315647369743e-10
2502514,2.54322975510126e-10
2492914,2.543214101734794e-10
2499605,2.543204512328456e-10
2493252,2.5431943622084525e-10
2495277,2.543165554131141e-10
2598827,2.5431183786424437e-10
2511410,2.543058434780266e-10
2612489,2.543008675128381e-10
2502153,2.5430081902019544e-10
2509852,1.0327519461086866e-10
2494817,1.0327229970824631e-10
2517034,1.0327042909765913e-10
2494571,1.0327005880533647e-10
2501705,1.0326948747278481e-10
2578459,1.0326941972482345e-10
2495590,1.0326893729244739e-10
2493894,1.0326890823456624e-10
2519020,1.0326835155927467e-10
2493545,1.0326830327200585e-10
2588699,1.032682364292028e-10
2485104,1.032682195824267e-10
2493303,1.0326817144691798e-10
2497306,1.0326780458448311e-10
2493002,1.032677128380299e-10
2489501,1.032675056546567e-10
2494477,1.032674235706175e-10
2488401,1.0326731966198929e-10
2493060,1.0326669362733772e-10
2485443,1.0326559246572299e-10
2485073,1.0326559246571482e-10
2496000,1.0326503867234369e-10
2503973,1.0326493143537258e-10
2487596,1.0326491057147197e-10
2493324,1.032639538086136e-10
2499671,1.0326381223994953e-10
2493851,1.0326369198514548e-10
2496251,1.0326348902855693e-10
2495060,1.0326326021743795e-10
2495048,1.0326326021743712e-10
2495853,1.0326291709065311e-10
2518004,1.0326093713618592e-10
2500329,1.0325928839032575e-10
2498710,1.1382453148615867e-16
2490110,1.1351910580364564e-16
2495264,1.1349597159671453e-16
2518949,1.1349550153490744e-16
2515028,1.13460288083591e-16
2493572,1.1336352808121942e-16
2494561,1.1336207935781935e-16
2487166,1.1335398634045664e-16
2498910,1.1330650719090524e-16
2608256,1.1328691058336168e-16
2608952,1.1328691058320107e-16
2497030,1.1323635756932417e-16
2499205,1.1321441618562416e-16
